Accession_id,Description,Peptide,AAs,MW[kDa],calc.pi,Symbol,"Protein Name","Entrez ID",D_011_A,D_032_A,D_034_A,D_042_A,D_052_A,D_057_A,D_061_A,D_062_A,D_070_A,D_076_A,D_081_A,D_083_A,D_086_A,D_094_A,D_096_A,D_100_A,D_101_A,D_103_A,D_104_A,D_107_A,D_117_A,D_118_A,D_120_A,D_124_A,D_129_A,D_132_A,D_133_A,D_134_A,D_136_A,D_137_A,D_138_A,D_140_A,D_141_A,D_142_A,D_146_A,D_147_A,D_150_A,D_153_A,D_156_A,D_158_A,D_159_A,D_015_B,D_016_B,D_033_B,D_050_B,D_084_B,D_089_B,D_090_B,D_091_B,D_097_B,D_111_B,D_113_B,D_114_B,D_115_B,D_116_B,D_119_B,D_121_B,D_125_B,D_126_B,D_127_B,D_128_B,D_131_B,D_135_B,D_143_B,D_144_B,D_145_B,D_148_B,D_151_B,D_152_B,D_154_B,D_157_B,D_160_B,D_006_C,D_013_C,D_017_C,D_018_C,D_019_C,D_021_C,D_022_C,D_024_C,D_025_C,D_030_C,D_035_C,D_036_C,D_037_C,D_040_C,D_044_C,D_046_C,D_049_C,D_053_C,D_056_C,D_059_C,D_060_C,D_063_C,D_064_C,D_065_C,D_067_C,D_068_C,D_069_C,D_071_C,D_073_C,D_074_C,D_077_C,D_080_C,D_085_C,D_088_C,D_099_C,D_102_C,D_106_C,D_130_C,D_139_C,D_149_C,D_002_D,D_005_D,D_008_D,D_012_D,D_020_D,D_023_D,D_026_D,D_027_D,D_028_D,D_029_D,D_031_D,D_038_D,D_039_D,D_041_D,D_043_D,D_045_D,D_047_D,D_048_D,D_051_D,D_054_D,D_058_D,D_066_D,D_072_D,D_075_D,D_078_D,D_079_D,D_082_D,D_087_D,D_093_D,D_098_D,D_105_D,D_108_D,D_109_D,D_110_D
ENSP00000339016.2,"pep chromosome:GRCh38:10:87753117:87814882:-1 gene:ENSG00000138138.14 transcript:ENST00000328142.3 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:ATAD1 description:ATPase family AAA domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25903]",5,361,40.7,6.429504,ATAD1,"Outer mitochondrial transmembrane helix translocase",84896,117.93350635585,90.786552295856,61.945585704609,19.714963912964,106.60979300519,556.08091695505,60.544055938721,14.283777236938,33.03258895874,80.21094243292,24.624620437622,23.214611053467,49.41962814331,96.814464127117,58.242247993875,71.825571811055,101.34574655725,72.109487612644,27.224485397339,99.61616459625,146.71998596191,67.267639160156,95.957203464175,92.40251159668,83.714965820312,43.153568267822,101.03690564103,107.55550956265,58.456564427556,113.72488158961,135.25946800904,159.58419650465,156.12421731118,151.59987700538,300.63586425781,143.82166145083,108.06412762056,128.02156343468,79.297246197599,137.5112729776,130.91722228638,132.56800347476,62.967005062736,78.971698176998,59.709469782864,71.957931518555,51.680825869667,52.536680454214,54.463886592507,117.21255421559,71.345505708056,47.389219273278,86.024329910162,81.919640160654,92.169883728027,87.437858581543,45.14172744751,81.287246704102,130.53672790527,63.512952807431,41.764518737793,42.08113861084,47.689964294434,16.808313369751,60.433661855469,58.488477677366,81.350854024164,10.520471572876,71.316776031544,97.612533749968,83.775951847565,83.135963550486,79.907661437988,34.893486022949,75.815230800865,74.522358246199,90.059829711914,30.092855453491,51.191635131836,52.826959879662,70.544159409783,47.41191482544,67.836657511347,30.890381085255,64.413195279214,176.95344970243,66.907927436907,64.128536359692,67.791682996977,12.330888748169,158.61203408352,51.947219848633,62.3346824646,45.526203155518,30.655849456787,48.601711330439,49.869281066861,76.747291564941,79.942230224609,23.95365524292,66.725125722435,83.423538208008,85.039489746094,77.566086806259,65.928460416442,44.989070892334,40.104778289795,85.723181901351,54.23099798117,54.964241027832,65.338501112665,66.337034449624,199.89138793945,74.534492492676,107.90098571777,45.522602081299,84.405174208973,71.489892471264,61.231369515056,78.212342691368,76.99997924527,41.735221862793,143.52827583875,60.146085811928,56.122555440017,132.22164117641,64.888446277455,104.90456068169,71.833702846244,75.209326071531,142.67048251167,76.91092637511,90.059679424826,42.169456481934,32.069087982178,63.676002512472,21.244024276733,122.72713934397,97.789749419036,62.51619720459,91.613419489266,113.41895809243,52.574894887996,80.868871838377,49.59693145752,79.264434814453
ENSP00000339027.3,"pep chromosome:GRCh38:12:120196707:120201211:-1 gene:ENSG00000089157.16 transcript:ENST00000228306.8 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:RPLP0 description:ribosomal protein lateral stalk subunit P0 [Source:HGNC Symbol;Acc:HGNC:10371]",11,317,34.3,5.715637,RPLP0,"Large ribosomal subunit protein uL10",6175,321.40243530273,290.92272949219,184.13955688477,69.526458740234,253.33924865723,236.87756347656,100.44831848145,124.77032470703,96.552154541016,191.03259277344,138.56475830078,335.1423034668,142.21315002441,119.2929763794,202.83660888672,219.83625793457,158.91230773926,325.03671264648,232.67755126953,180.32844543457,260.0673828125,241.07479858398,357.31478881836,244.54627990723,204.04075622559,295.77709960938,133.67961120606,293.41955566406,217.59782409668,242.66993713379,163.86106872559,229.77124023438,346.65322875977,230.47573852539,337.5901184082,208.30737304688,165.06315612793,206.04885864258,182.15713500977,239.34495544434,321.13809204102,339.98342895508,257.82086181641,115.3491897583,217.66160583496,195.17546081543,152.65686035156,153.11810302734,158.70988464356,119.36027526855,325.42449951172,238.87600708008,373.88903808594,553.685546875,287.8879699707,210.45697021484,194.26473999023,154.53601074219,184.87373352051,280.30725097656,250.69010925293,200.09129333496,203.7239074707,210.73919677734,207.3279876709,409.79867553711,211.85046386719,156.53550720215,316.52752685547,186.76321411133,203.6012878418,327.8586730957,492.71603393555,280.55902099609,311.30654907227,137.39082336426,104.5947189331,137.4171295166,1476.4881591797,135.57688903809,133.50633239746,124.30860900879,188.90539550781,165.89141845703,123.36879730225,142.16658020019,140.65391540527,174.49082946777,287.23385620117,141.48818969727,184.29608154297,109.70526123047,97.190170288086,178.97535705566,81.794525146484,114.88415527344,220.64897155762,242.27868652344,381.20690917969,117.92073822022,98.94873046875,1025.060546875,190.40768432617,141.3805847168,84.143547058105,162.42918395996,246.37669372559,347.15319824219,145.79223632812,170.67083740234,174.37509155273,203.66999816894,293.11633300781,520.28485107422,276.2282409668,237.44206237793,139.76293945312,126.69174194336,111.1575088501,169.65226745606,130.78471374512,81.090560913086,202.69673264696,252.80578613281,131.18072509766,108.79192352295,99.689720153809,129.66801452637,166.31942749023,558.23901367188,247.07341003418,161.28266906738,174.26887512207,195.55200195312,152.84025573731,143.2459564209,105.66762542725,137.81736755371,327.54684448242,124.4889831543,168.96055603027,125.25172424316,255.32148742676,284.70794677734,176.07530212402,129.34696960449
ENSP00000339064.5,"pep chromosome:GRCh38:3:12836047:12841546:-1 gene:ENSG00000144713.13 transcript:ENST00000273223.10 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:RPL32 description:ribosomal protein L32 [Source:HGNC Symbol;Acc:HGNC:10336]",3,153,18,10.604065,RPL32,"Ribosomal protein L32",-,260.96719360352,319.66119384766,114.90830230713,130.46521786943,127.310820764,182.69758605957,134.70064304958,119.97123722825,120.64065551758,138.59172340435,128.38549081348,218.83819580078,417.58166503906,179.29823938189,108.7709197998,87.349601745606,248.49560546875,165.24010818369,238.22204589844,158.11711120606,188.2721862793,110.39399108749,190.25857543945,147.38540649414,91.633193969727,147.42311096191,141.2851171951,138.40222167969,186.85305786133,228.51466131842,82.098617553711,80.333602905273,252.84446716309,168.1171230243,158.64814758301,161.71043395996,202.00044250488,43.470188140869,131.17440150531,158.38831530377,181.99067537302,237.28966339247,178.43406677246,176.05478366436,154.42715454102,97.071960449219,136.70332539169,168.69857651781,228.96710205078,144.03658760643,143.19891357422,227.17504882812,133.68148691533,172.92318725586,124.53592990265,105.37812042236,180.12103271484,192.24435424805,101.17760467529,121.92008972168,150.80540050485,94.973754882812,118.97448730469,161.67869567871,151.25583365571,150.16915893555,68.061676025391,135.57327270508,204.37254056393,195.41225733532,170.37939742534,209.55453491211,83.257080078125,110.54973602295,233.59127807617,202.26991271973,129.44645460273,70.290893554688,246.66955566406,131.66781135778,108.00237419306,88.735705494699,158.93601989746,169.34643554688,133.22707714502,145.23070215759,134.58782390233,173.55769042101,224.53240966797,108.70163535047,195.13179716532,145.77487182617,82.418334960938,206.71885681152,78.592613220215,98.327167869513,124.8342590332,72.729248046875,103.93515777588,124.87569089623,143.45764121929,333.88815307617,140.93889064688,84.88200378418,130.01089320433,102.9595413208,59.916042327881,416.99087524414,153.31001281738,77.534529795696,103.32048034668,135.2793636111,204.09303283691,215.81372070312,442.69970703125,177.36798095703,18.73014831543,162.28202819824,114.28089141846,133.05443374043,126.39498039942,104.0811534349,230.41450411907,232.92253112793,87.870262145996,172.01586698477,106.63977813721,150.72754736882,126.75691986084,142.44659423828,292.54019232033,440.04672241211,140.44561995073,149.16786193848,40.012588500977,137.91952382181,129.12997770228,158.16457502991,94.191040039062,131.08413696289,199.00231933594,128.36713338188,134.89793395996,87.734367370606,197.56985473633,86.053749084473
ENSP00000339067.3,"pep chromosome:GRCh38:10:91906584:91909486:-1 gene:ENSG00000174721.10 transcript:ENST00000311575.6 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:FGFBP3 description:fibroblast growth factor binding protein 3 [Source:HGNC Symbol;Acc:HGNC:23428]",1,258,27.6,9.962097,FGFBP3,"Fibroblast growth factor-binding protein 3",143282,82.727249145508,30.053974151611,102.09550720803,81.89669380885,101.19845640898,174.46900136783,70.618889530721,74.858928091197,69.058826979979,113.53932935593,28.989099502564,64.194664001465,66.957057162563,422.97665405273,94.795829772949,94.23317978593,126.3779061091,102.39808654785,88.796524047852,103.4138551226,141.70660092606,60.68984720515,34.902904510498,103.24155514499,22.882543563843,21.580940246582,91.995646014952,114.8990872117,142.14608764648,143.44921470189,88.895469665527,128.52932739258,116.53483451975,18.420150756836,35.223785400391,124.91239959397,82.321683741979,88.189949035644,28.520639419556,176.40946960449,112.56622491478,121.12858693349,55.044227600098,74.333744968926,50.65567779541,91.028923034668,59.574862315454,52.561812008569,66.822601318359,115.06326689665,19.04301071167,46.2120800288,74.239267871115,84.322399932223,73.646591186523,37.201206207275,28.337242126465,20.747285842896,40.870643615723,82.904997714511,50.773307800293,37.446018218994,46.007242902282,88.111083984375,75.680682571432,60.019882913153,130.82165527344,63.547729492188,65.863409291116,71.94499206543,76.326146381619,70.529205322266,0.1,0.1,0.1,0.1,0.1,0.1,64.816986083984,0.1,0.1,0.1,162.18206787109,0.1,0.1,0.1,72.353614807129,118.80661773682,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.2548003196716,17.156215667725,0.1,0.1,52.765884399414,37.516872406006,0.1,0.1,0.1,65.003402709961,123.54695129395,48.769123077393,0.1,47.811897277832,0.1,0.1,0.1,136.49264526367,0.1,0.1,0.1,56.495494842529,153.02987670898,0.1,0.1,0.1,0.1,33.866931915283,0.1,30.086044311523,77.800239562988,0.1,0.1,0.1,0.1,0.1,0.1,81.281639099121,0.1,0.1,0.1,0.1,67.182167053223,0.1,0.1,111.34858703613,96.300186157227,0.1,0.1
ENSP00000339110.6,"pep chromosome:GRCh38:14:92064094:92106610:-1 gene:ENSG00000066427.25 transcript:ENST00000340660.10 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:ATXN3 description:ataxin 3 [Source:HGNC Symbol;Acc:HGNC:7106]",1,306,35,4.762512,ATXN3,Ataxin-3,4287,551.91784667969,545.84759521484,550.19231762674,546.43768310547,546.65228271484,499.17669677734,344.41589355469,317.71536254883,564.87457275391,716.791015625,969.32525634766,386.26690673828,557.40252685547,1124.9323730469,616.98828125,665.435546875,868.72979736328,882.56958007812,1028.6285400391,140.38484191894,402.52917480469,260.74310302734,321.89433077035,311.09606933594,388.71875307718,205.06895446777,196.16700944828,427.17639160156,389.23733520508,725.07275390625,784.81494140625,494.89580716631,564.69470214844,638.78082275391,705.36657714844,470.39327082332,1081.4766845703,823.01385498047,526.96793184415,663.28479608479,945.490234375,555.08449336894,522.11907958984,483.29940795898,530.44787597656,615.22735595703,465.28692626953,452.66897583008,487.3166974681,1576.0518798828,322.07923421221,398.46719360352,371.48289792673,333.54250682459,176.83485412598,325.14114379883,322.59742550603,355.95315551758,309.03041034975,311.76968350801,411.86583362499,218.57215881348,415.24271891319,364.88452148438,449.79490418287,501.0895690918,358.8193359375,352.76740111686,581.66234284527,551.05628153278,727.60455322266,783.95904541016,784.2646484375,346.32070922852,419.09195257008,559.73883056641,444.16546630859,341.77222398931,831.44644376213,420.1369934082,831.07739257812,375.89840698242,661.17163519325,576.48767089844,531.094805891,671.66009521484,625.15905761719,394.56976318359,586.50793457031,512.587890625,1019.3022460938,464.79986572266,409.19897460938,236.3787689209,437.49743652344,414.71545410156,644.47033691406,648.478515625,437.96432495117,424.86859130859,530.33197021484,607.87908935547,556.80432128906,321.00759887695,933.00634765625,521.98382568359,490.05795288086,1242.8200683594,1241.0726318359,319.47933959961,365.86810302734,583.25360107422,389.7113410798,445.15869140625,608.95774326758,802.92431640625,771.96691894531,393.81317138672,478.55264282227,589.72679829795,416.98547363281,446.01232910156,616.82012685634,371.69305419922,472.53421020508,532.49914550781,836.97528076172,597.28723144531,415.07986450195,475.62774658203,859.12536621094,795.82470703125,502.77731323242,179.53419494629,537.79864501953,565.67669677734,503.56265258789,572.22801556553,404.10638427734,496.45971679688,988.76147460938,1039.3776855469,876.47906494141,452.37359978788,430.89486014513,246.56890869141
ENSP00000339122.2,"pep chromosome:GRCh38:14:77426675:77457561:-1 gene:ENSG00000151445.16 transcript:ENST00000343765.6 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:VIPAS39 description:VPS33B interacting protein, apical-basolateral polarity regulator, spe-39 homolog [Source:HGNC Symbol;Acc:HGNC:20347]",8,493,57,6.941467,VIPAS39,"Spermatogenesis-defective protein 39 homolog",63894,220.63908386231,716.55065917969,51.099708557129,81.40288674821,167.74104805535,213.87228575705,95.864250183106,106.87819671631,110.79332088881,61.849876403809,81.798347473145,108.30508422852,62.045333862305,32.330772399902,111.52151489258,91.091979980469,32.04109954834,137.75512032007,130.80978393555,110.82163030353,229.45181274414,62.506893157959,98.090301513672,156.94241333008,164.56213378906,81.006530761719,209.95135498047,105.58236761959,82.506561279297,116.77292717347,14.964767456055,103.53520202637,113.97023010254,77.802505493164,130.78905051019,292.75201416016,158.41311776499,180.66733219943,67.979774475098,189.82957361626,149.85512035677,208.44932113128,100.44448924983,126.93483445111,27.800081253052,227.67411804199,89.908508300781,121.15676116943,143.02934265137,94.363712487557,142.59758462982,84.405868530273,135.58043161017,126.9391155395,130.77268981934,111.42874048276,148.11825561523,101.30313110352,167.88734436035,87.671409270722,125.69797515869,99.708312988281,84.432991027832,69.875556945801,36.41923904419,290.0989032129,102.92538119283,67.181465148926,142.89551201044,107.38928163243,116.20084137971,113.79690115545,130.60470062203,67.740356445312,95.925590799057,71.01331178798,126.55231439444,119.08097799456,55.230079650879,91.110649108887,11.460725784302,105.67059110054,90.046920776367,25.427350997925,19.259176254273,156.7032365437,62.353555677149,64.938818395943,71.221805164263,85.520632179489,170.75719097288,92.982269287109,123.911277771,174.46923828125,76.47518157959,123.39176177978,64.830795288086,221.30023193359,303.7282409668,44.22929763794,190.05134582519,104.82752990723,145.34523010254,76.755556279967,47.870346069336,109.12599182129,148.67893981934,36.610984802246,80.871656470734,115.92477416992,40.448799133301,76.546182418549,99.833221435547,32.368095397949,91.784375478195,51.70096206665,73.379903619456,80.303139668129,57.059616088867,81.627038246268,60.275077819824,69.518432617188,157.19063563858,81.465209960938,63.621252164686,107.45719971333,83.256385803223,106.69173236895,85.795669555664,91.47550201416,127.00881717691,57.357929229736,56.649211883545,79.691024780273,136.22967529297,132.75628662109,126.13736724853,230.77047729492,124.01461791992,123.11238861084,35.647323608398,85.1513258204,64.351211547852,118.55386352539,57.203044891357,101.79370117188
ENSP00000339157.3,"pep chromosome:GRCh38:12:68851180:68932884:-1 gene:ENSG00000135678.12 transcript:ENST00000338356.7 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:CPM description:carboxypeptidase M [Source:HGNC Symbol;Acc:HGNC:2311]",7,443,50.5,6.939636,CPM,"Carboxypeptidase M",1368,83.754707336426,165.40016174316,254.56053161621,65.738250732422,466.22695922852,799.24377441406,88.215225219727,77.502563476562,112.55996704102,88.002304077148,134.87162780762,115.84231567383,105.89339447022,100.07144165039,166.91291809082,132.49848937988,101.32345581055,204.35908508301,173.02238464356,196.12757873535,50.814861297607,126.34063584951,203.75668334961,57.202907562256,54.252429962158,91.182411193848,88.747055053711,169.07522583008,91.838882446289,369.45080566406,168.86585998535,193.41543781197,159.96508789062,181.33743286133,330.92001342773,210.96457862355,159.19062805176,224.63368225098,92.86344909668,106.6457901001,177.30819186239,276.13150024414,220.47523498535,122.59583430898,94.050216674805,116.90977478027,111.95951080322,92.396781921387,131.76750183106,129.87478637695,190.38603210449,209.65838623047,90.591156005859,197.21376037598,111.965965271,130.6228344418,71.636436462402,49.533100128174,70.698867797852,295.78048706055,48.737686157227,63.327041625977,39.02725982666,78.946411132812,81.486831665039,77.266479492188,177.19458982621,149.54901123047,218.16339111328,174.70512403105,173.64465332031,248.72422790527,167.09622192383,118.72786712647,135.66547440376,69.009925842285,120.0912071139,101.87047576904,96.2568359375,156.92536926269,123.4533337005,55.509567260742,159.55601501465,62.102283477783,162.83267211914,135.75088500977,48.11205291748,112.4797668457,78.868919372559,108.5630569458,443.09439086914,52.383609771728,51.092807769775,65.042549133301,52.973766326904,83.269004821777,121.97846221924,30.184116363525,114.15705108643,128.53628540039,154.07643127441,118.43830871582,66.886734008789,188.88938903809,111.58267974853,182.98937988281,97.088394165039,99.762802124023,99.428283691406,160.2834777832,115.3430557251,139.28131103516,202.29965209961,254.43357849121,261.27514648438,199.29898071289,136.71398925781,96.676986694336,121.59029388428,52.803604125977,157.84901428223,149.0518951416,164.25024414062,129.04862976074,103.99153900147,156.43583679199,115.5307067302,113.1967086792,97.414177151496,756.53094482422,247.45577493388,174.16107177734,30.285696029663,94.614021301269,85.182601928711,126.97829519802,46.509284973145,135.26760130936,197.89250183106,70.509696960449,214.21032714844,32.000240325928,174.91899108887,78.410949707031,115.68104553223,87.514671325684
ENSP00000339161.6,"pep chromosome:GRCh38:1:222668013:222712491:-1 gene:ENSG00000186063.13 transcript:ENST00000340020.11 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:AIDA description:axin interactor, dorsalization associated [Source:HGNC Symbol;Acc:HGNC:25761]",7,306,35,6.132263,AIDA,"Axin interactor, dorsalization-associated protein",64853,393.58358764648,148.6199798584,224.60693359375,112.06362915039,75.286064147949,558.30889892578,111.50983428955,85.904197692871,154.82119750977,168.88188171387,199.36207580566,105.84962463379,214.57977294922,157.30018615723,180.61683654785,144.06521606445,167.88278198242,151.59655761719,175.67800933244,144.79392230911,85.396553039551,83.468392922752,131.593360142,47.020282745361,76.501167297363,82.523857116699,146.39055515474,122.73740688241,67.050682067871,170.44983995778,215.73398323598,134.53337097168,155.15905650046,140.63316345215,170.7581599306,177.81268909218,299.90582275391,203.08131408691,77.323020935059,608.62657358885,90.709533691406,263.00349657403,147.66914367676,161.13430786133,106.20539855957,161.43663024902,137.48226928711,188.1795501709,216.97082519531,50.199329376221,109.26958871967,72.977226257324,26.870664596558,119.35246443906,87.975975036621,201.12812805176,95.058280944824,73.492538452148,87.091057725805,84.733154296875,49.286659240723,69.774955749512,88.967758178711,158.1513671875,125.75946807861,156.44261169434,107.37278208706,54.335456848145,125.6498260498,226.50199890137,206.4803314209,232.77626037598,153.13995484171,117.91156005859,119.99767300199,135.70090081339,116.40106964111,42.999561309815,112.20246887207,35.11812210083,105.63378834699,128.79353332519,192.23210144043,130.16258239746,194.85638427734,210.73379516602,122.77719116211,136.17634582519,92.097785949707,213.59077453613,93.543937683106,102.73663213168,48.224761962891,147.79948425293,116.05261993408,151.34819030762,75.393768310547,152.55311584473,161.34040832519,53.125640869141,160.90692138672,121.6276550293,136.0478515625,112.83501042423,196.69798278809,157.63973999023,101.66042327881,179.97600013491,223.7137298584,64.975700378418,138.41381835938,137.24924520647,62.74142074585,207.130859375,204.62922668457,136.07748413086,99.128196716309,59.142395019531,107.2049407959,114.57273864746,49.994613647461,114.80690765381,81.10945892334,70.082962036133,132.53271484375,136.02707293719,96.112359405609,114.47046222347,102.83650970459,92.87504603832,197.57330530702,81.523536682129,130.28896883427,161.77479553223,158.85276794434,211.71276855469,98.446113586426,103.3910369873,372.38336181641,137.35166931152,285.64477539062,134.99168558795,90.717666625977,142.63816833496,83.487014770508,28.240085601807
ENSP00000339168.4,"pep chromosome:GRCh38:2:3595112:3644644:1 gene:ENSG00000118004.18 transcript:ENST00000349077.9 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:COLEC11 description:collectin subfamily member 11 [Source:HGNC Symbol;Acc:HGNC:17213]",12,271,28.7,5.263245,COLEC11,Collectin-11,78989,85697.140625,13694.2578125,49975.4140625,56471.97265625,29339.3828125,40958.58984375,8543.740234375,27718.62109375,36686.70703125,40816.4609375,44163.54296875,20481.888671875,29098.720703125,36135.66015625,19592.615234375,46650.15234375,65581.84375,61114.4609375,30532.25390625,32153.2578125,12455.698242188,20642.8828125,37588.0234375,16878.18359375,16396.7734375,15567.74609375,18188.783203125,19266.87109375,28965.373046875,99393.9921875,73099.875,46289.51171875,41753.10546875,68242.4765625,28950.990234375,45046.4375,59425.3828125,38604.234375,36945.65625,57403.9609375,48998.83203125,71436.09375,54223.42578125,52025.0390625,66441.5390625,24370.353515625,24933.15234375,36776.49609375,40536.34375,52736.35546875,30500.447265625,36202.5703125,18645.3671875,28120.41796875,16856.77734375,52524.453125,15187.936523438,13496.743164062,20221.294921875,17033.734375,20038.826171875,20136.5390625,20479.064453125,34204.30859375,65170.66015625,52709.109375,65275.828125,38780.046875,46757.75390625,92898.140625,97340.3828125,36572.5859375,84288.1328125,22716.908203125,68676.6015625,68848.5703125,31950.2578125,37745.76953125,40757.890625,97467.2421875,88809.640625,20773.671875,67083.6328125,70823.203125,38999.40625,104070.1640625,108993.4140625,33167.08203125,29833.34765625,55931.453125,111447.9921875,44799.09765625,7445.1420898438,20541.162109375,40515.17578125,38397.49609375,64438.55859375,30393.806640625,24621.37890625,31524.134765625,20442.921875,37409.30859375,31429.310546875,32238.1484375,56936.8125,32453.8046875,14255.90234375,63801.63671875,62419.578125,25555.810546875,33583.1328125,40203.5390625,37645.09765625,50588.2734375,56935.5703125,87920.7421875,140885.484375,31905.201171875,24865.859375,105510.09375,26269.923828125,42253.4921875,75470.703125,92624.1796875,83447.3828125,26958.169921875,111053.796875,74124.0625,34565.98046875,61261.12890625,133556.859375,44408.4453125,46222.5390625,27008.271484375,25939.40625,22849.21875,36764.2890625,44209.21875,57897.59375,22550.330078125,118300.984375,23176.166015625,80280.8359375,30302.42578125,29515.0859375,36619.859375
ENSP00000339186.4,"pep chromosome:GRCh38:22:39901084:39973721:1 gene:ENSG00000100351.17 transcript:ENST00000344138.9 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:GRAP2 description:GRB2 related adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:4563]",14,330,37.9,6.437073,GRAP2,"GRB2-related adapter protein 2",9402,212.94392395019,198.97143554688,152.42793273926,252.73059082031,163.71104431152,287.05623409082,375.72491455078,424.28369140625,297.41632080078,290.32748413086,410.54168701172,727.93072509766,336.91909790039,376.94177246094,411.62637329102,250.43159484863,244.68389892578,171.00372314453,287.60363769531,282.44689941406,846.36694335938,305.49810791016,139.22379754645,640.87176513672,685.05181884766,294.04153442383,199.41220092773,233.88682556152,231.41067504883,94.931900024414,151.4217376709,180.9822845459,294.27493286133,170.75054405604,163.06739807129,147.67154979846,162.20687866211,136.13026428223,121.42835235596,199.70521975298,173.35632324219,126.27124023438,79.98348236084,165.78545731985,166.48287963867,787.66088867188,353.19012451172,444.18640136719,331.90054321289,261.80642700195,141.40707397461,243.68138122559,291.84393310547,160.47756958008,377.82043457031,271.25610351562,586.30236816406,493.28048706055,464.15151977539,174.72961425781,460.2815246582,400.82901000977,501.25866699219,166.44766235352,119.74426269531,117.24156951904,163.94456481934,268.79150390625,182.24931335449,164.55088806152,199.29376220703,198.18229675293,155.99287414551,298.40771484375,126.05511474609,109.86640167236,336.22808837891,382.88275146484,290.2594909668,312.43450927734,137.27822875977,437.9072265625,198.57637023926,250.57200622559,164.68988037109,161.46032315189,244.51084899902,248.35507202148,193.50657653809,269.90335083008,169.53466752937,265.11376953125,556.05224609375,801.79113769531,652.86236572266,453.10717773438,283.42495727539,1150.7120361328,1127.1535644531,503.67092895508,358.6633605957,545.19989013672,737.81164550781,304.76138305664,172.74880981445,441.96185302734,611.28704833984,354.44750976562,320.63665771484,217.71975708008,259.96640014648,442.767578125,193.57624118893,280.14456176758,142.27026367188,138.38543701172,144.11698913574,277.21514892578,367.53970336914,148.14071090546,168.88459777832,321.16268920898,319.57409667969,274.29122924805,105.72899627685,85.199607849121,87.201896667481,146.76609802246,383.39981079102,126.91544342041,467.20581054688,212.10130310059,170.49940490723,391.17974853516,627.79205322266,404.34124755859,578.65203857422,235.02256774902,458.96279907227,502.43844604492,190.01649475098,301.19290161133,281.76763916016,250.98292541504,233.31388854981,425.12899780273
ENSP00000339191.2,"pep chromosome:GRCh38:7:116525036:116561179:1 gene:ENSG00000105974.13 transcript:ENST00000341049.7 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:CAV1 description:caveolin 1 [Source:HGNC Symbol;Acc:HGNC:1527]",2,178,20.5,5.644836,CAV1,Caveolin-1,857,0.1,0.1,92.272483825684,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,22.555320739746,0.1,17.062833786011,0.1,121.47775268555,68.264617919922,42.51974105835,0.1,21.652158737183,0.1,0.1,0.1,14.246037483215,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,55.874591827393,0.1,0.1,0.1,0.1,126.02142502724,71.74728428091,79.606567511004,41.672626036119,33.076976776123,14.009751319885,13.296816825867,30.120754241943,76.859429211992,56.831589965897,45.483486278731,68.095978767798,70.087596079866,39.668006896973,91.022109985352,51.494476996637,46.994546884344,60.347148121665,49.807902854353,46.486044931669,38.863384246826,56.859622955322,37.918473176565,67.062821097681,60.402859526849,66.94123367359,6.6164951324463,73.329429425579,68.221491075468,83.230807637738,61.411510467529,65.51576723213,53.950013936032,89.036425190707,72.192773534689,62.958807797756,46.044319152832,47.270189092796,48.211681508066,10.691421508789,27.72640177776,61.005305167956,41.974662548307,58.377907752413,129.73479573006,66.773932945156,53.906292855497,67.392524719238,28.438142776489,81.72406409025,29.202021446656,56.662578582764,40.737014296146,44.038154031219,7.7731337547302,26.860721588135,20.157356262207,51.962249755859,57.734687805176,55.438843384425,71.732521057129,12.775182723999,56.541559195182,54.093678138943,8.1514253616333,32.646778106689,68.998472750955,46.982433319092,19.126733779907,46.667801535301,69.258438110352,0.1,0.1,0.1,0.1,0.1,74.127716064453,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,8.3422412872315,1.6900659799576,0.1,0.1,30.312524795532,63.22505569458,43.952682495117,0.1,57.276306152344,0.1,0.1,0.1
